date,topic,text,text_clean
2025-10-31T10:01:16+00:00,4,Eurozone CPI (YoY): +2.1% (ожид. +2.1%) пред. значение: +2.2% Eurozone CPI Core (YoY): +2.4% (ожид. +2.3%) пред. значение: +2.4%,eurozone cpi yoy ожид пред значение eurozone cpi core yoy ожид пред значение
2025-10-31T10:00:32+00:00,4,HSI -1.43% _* Hang Seng Index (HSI) — индекс Гонконгской биржи. Время торгов: 09:00-16:00 по Гонконгу (04:00-11:00 МСК)._,hsi hang seng index hsi индекс гонконгской биржи время торгов по гонконгу мск
2025-10-31T08:01:27+00:00,4,"Т-Инвестиции открыли сбор заявок на выпуск облигаций «Кредитный поток 3.0» объемом 12 млрд руб. Это первый выпуск, обеспеченный портфелем кредитных карт, старейшего направления бизнеса Т-Банка. Оценка надежности: eААА(ru.sf) от АКРА (наивысшая). Ориентир ставки купона: до 17,5% годовых (фиксированная). Выплаты: ежемесячные, ожидаемое погашение в дек. 2027 г. vedomosti.ru",т инвестиции открыли сбор заявок на выпуск облигаций кредитный поток объемом млрд руб это первый выпуск обеспеченный портфелем кредитных карт старейшего направления бизнеса т банка оценка надежности eааа ru sf от акра наивысшая ориентир ставки купона до годовых фиксированная выплаты ежемесячные ожидаемое погашение в дек г vedomosti ru
2025-10-31T03:02:44+00:00,4,Набиуллина: Банк России сможет перейти к нейтральной ключевой ставке 7.5–8.5% в 2027 году. В следующем году ЦБ видит пространство для снижения ключевой ставки quote.rbc.ru,набиуллина банк россии сможет перейти к нейтральной ключевой ставке в году в следующем году цб видит пространство для снижения ключевой ставки quote rbc ru
2025-10-30T14:06:51+00:00,4,ECB Interest Rate Decision: 2.15% (ожид. 2.15%) пред. значение: 2.15%,ecb interest rate decision ожид пред значение
2025-10-30T12:15:11+00:00,4,U.S. GDP (QoQ) - advance (Q3) через 15 минут ожидается: +3.0%,u s gdp qoq advance q через минут ожидается
2025-10-30T09:07:41+00:00,4,"#alert ВУШ Холдинг (WUSH): рост > 10% с предыдущего закрытия _ относится к 2-му эшелону акций * показываются алерты на все акции с Мосбиржи (10% - для акций из индекса IMOEX, 1-го эшелона, hot names; 15% - 2-го эшелона; 20% - 3-го эшелона)_",вуш холдинг wush рост с предыдущего закрытия относится к му эшелону акций показываются алерты на все акции с мосбиржи для акций из индекса imoex го эшелона hot names го эшелона го эшелона
2025-11-01T15:31:27+00:00,7,Впереди длинные выходные! Собрали для вас самые интересные мероприятия. Предлагаем: отпраздновать День народного единства в музеях и парках; увидеть исторические реконструкции в кинопарке «Москино»; подарить пушистику дом на фестивале «Тыквы и коты»; отправиться на ночную экскурсию по ВДНХ; сыграть в настольные игры и понаблюдать за матчами на Второй Московской интеллиаде; полюбоваться снимками дикой природы на фестивале «Золотая черепаха»; понаблюдать за международными соревнованиями по карате; узнать больше о современной керамике в Музее Москвы. «Город Москва» в MAX и Telegram.,впереди длинные выходные собрали для вас самые интересные мероприятия предлагаем отпраздновать день народного единства в музеях и парках увидеть исторические реконструкции в кинопарке москино подарить пушистику дом на фестивале тыквы и коты отправиться на ночную экскурсию по вднх сыграть в настольные игры и понаблюдать за матчами на второй московской интеллиаде полюбоваться снимками дикой природы на фестивале золотая черепаха понаблюдать за международными соревнованиями по карате узнать больше о современной керамике в музее москвы город москва в max и telegram
2025-11-01T15:04:54+00:00,7,"В «Мосбилете» появились билеты на Московскую музейную неделю, которая пройдет с 10 по 16 ноября. Это возможность бесплатно увидеть редкие экспонаты, побывать на временных выставках и экскурсиях. Выбирайте музеи, которые давно хотели посетить, и планируйте культурный маршрут. Например: 1⃣ Старый Английский двор — 10 ноября 2⃣ Московский музей современного искусства — 11 ноября 3⃣ Мемориальный музей А.Н. Скрябина — 12 ноября 4⃣ Музей космонавтики — 13 ноября 5⃣ Государственный Дарвиновский музей — 13 ноября 6⃣ Дом русского зарубежья имени Александра Солженицына — 15 ноября Регистрируйтесь заранее в «Мосбилете», пока все билеты не разобрали.",в мосбилете появились билеты на московскую музейную неделю которая пройдет с по ноября это возможность бесплатно увидеть редкие экспонаты побывать на временных выставках и экскурсиях выбирайте музеи которые давно хотели посетить и планируйте культурный маршрут например старый английский двор ноября московский музей современного искусства ноября мемориальный музей а н скрябина ноября музей космонавтики ноября государственный дарвиновский музей ноября дом русского зарубежья имени александра солженицына ноября регистрируйтесь заранее в мосбилете пока все билеты не разобрали
2025-11-01T13:31:14+00:00,5,"В Москве заработали два новых центра для людей после трансплантации: 1⃣ в НИИ СП им. Н.В. Склифосовского; 2⃣ в МКНЦ им. А.С. Логинова. Здесь работает вся команда специалистов — гастроэнтерологи, кардиологи, пульмонологи, хирурги, нефрологи. Пациенты с трансплантированными сердцем, легкими, печенью, поджелудочной железой и тонким кишечником смогут получать пожизненную медицинскую помощь, в том числе рецепты на льготные лекарства.",в москве заработали два новых центра для людей после трансплантации в нии сп им н в склифосовского в мкнц им а с логинова здесь работает вся команда специалистов гастроэнтерологи кардиологи пульмонологи хирурги нефрологи пациенты с трансплантированными сердцем легкими печенью поджелудочной железой и тонким кишечником смогут получать пожизненную медицинскую помощь в том числе рецепты на льготные лекарства
2025-11-01T12:31:06+00:00,0,"Столичные предприниматели могут продвинуть свои бренды в новом сезоне проекта «Зима в Москве». С 1 ноября открыт прием заявок от компаний в сфере услуг, общепита, торговли, образования и других направлений. Город обеспечит масштабную медиаподдержку, продвижение через геосервисы и доступ к зимнему «Бизнес-боксу». Также предприниматели могут подать заявку на размещение продукции в арт-павильонах «Сделано в Москве». Подробности и регистрация — на портале проекта.",столичные предприниматели могут продвинуть свои бренды в новом сезоне проекта зима в москве с ноября открыт прием заявок от компаний в сфере услуг общепита торговли образования и других направлений город обеспечит масштабную медиаподдержку продвижение через геосервисы и доступ к зимнему бизнес боксу также предприниматели могут подать заявку на размещение продукции в арт павильонах сделано в москве подробности и регистрация на портале проекта
2025-10-31T14:11:01+00:00,7,"В Москве есть дома, окутанные тайной. Говорят, в их окнах по-прежнему мерцает необъяснимый свет, а на лестницах слышатся шаги. В этот раз рассказываем о загадочных местах столицы, вошедших в роман Михаила Булгакова «Мастер и Маргарита». И, если вам не страшно приоткрыть завесу неизвестного, с помощью сервиса «Мосбилет» вы сможете попасть в «нехорошую квартиру».",в москве есть дома окутанные тайной говорят в их окнах по прежнему мерцает необъяснимый свет а на лестницах слышатся шаги в этот раз рассказываем о загадочных местах столицы вошедших в роман михаила булгакова мастер и маргарита и если вам не страшно приоткрыть завесу неизвестного с помощью сервиса мосбилет вы сможете попасть в нехорошую квартиру
2025-10-31T13:11:17+00:00,7,"Москвичей и гостей столицы в разных районах города ждут мероприятия в честь Дня народного единства. 4 ноября в 12:00 начнется гала-программа с выставкой, лекциями, концертами и мастер-классами по народным ремеслам. Культурный центр «Новослободский». 4 ноября в 13:00 пройдет программа «Единение души» с музыкальными, хореографическими и театральными номерами. Культурный центр «Гармония», отделение «Юность». 5 ноября в 16:30 можно принять участие в интеллектуальных и спортивных эстафетах. Культурный центр «Созвездие». Подробная программа — в материале.",москвичей и гостей столицы в разных районах города ждут мероприятия в честь дня народного единства ноября в начнется гала программа с выставкой лекциями концертами и мастер классами по народным ремеслам культурный центр новослободский ноября в пройдет программа единение души с музыкальными хореографическими и театральными номерами культурный центр гармония отделение юность ноября в можно принять участие в интеллектуальных и спортивных эстафетах культурный центр созвездие подробная программа в материале
2025-10-31T11:41:12+00:00,9,"В Главархиве Москвы начался третий сезон образовательного проекта «Уникальные документы. Взгляд нового поколения». Школьники и студенты колледжей будут изучать архивные материалы о полярных экспедициях XX века и об известных исследователях Арктики. Участники проекта будут работать с дневниками ученых дрейфующей станции «Северный полюс», фотографиями строительства арктических портов и личными делами летчиков.",в главархиве москвы начался третий сезон образовательного проекта уникальные документы взгляд нового поколения школьники и студенты колледжей будут изучать архивные материалы о полярных экспедициях xx века и об известных исследователях арктики участники проекта будут работать с дневниками ученых дрейфующей станции северный полюс фотографиями строительства арктических портов и личными делами летчиков
2025-10-29T14:11:24+00:00,0,"Московская неделя интерьера и дизайна пройдет на ВДНХ с 11 по 14 декабря. Это ежегодное масштабное событие, объединяющее ведущих специалистов в области оформления пространств. В центре внимания будет стенд программы «Сделано в Москве» с товарами столичных производителей. На выставке представят актуальные тренды и решения для дома, офиса и городской среды. Заявки на участие принимаются до 10 ноября.",московская неделя интерьера и дизайна пройдет на вднх с по декабря это ежегодное масштабное событие объединяющее ведущих специалистов в области оформления пространств в центре внимания будет стенд программы сделано в москве с товарами столичных производителей на выставке представят актуальные тренды и решения для дома офиса и городской среды заявки на участие принимаются до ноября
2025-10-29T13:00:01+00:00,7,"Пришло время выбирать победителей. А вот и они: 1. Pavelize ttv () 2. Ƥ () 3. () 4. Valentina () 5. Dark_Reaper () Поздравляем, свяжемся с вами в ближайшее время.",пришло время выбирать победителей а вот и они pavelize ttv valentina dark reaper поздравляем свяжемся с вами в ближайшее время
2025-10-29T11:11:24+00:00,3,"В этом году на mos.ru появились новые полезные сервисы. Среди них: «Мосбилет» для покупки билетов без комиссии; суперраздел «Москва — детям» с услугами для родителей; «Моспитомец» — сервис, где можно выбрать любимца из приюта; навигатор по перепланировке квартир; спецпроект по оформлению загранпаспортов. Всего на портале доступно более 450 цифровых услуг, которые помогают горожанам решать повседневные задачи. За 10 лет работы mos.ru обработал более 5,5 миллиарда запросов.",в этом году на mos ru появились новые полезные сервисы среди них мосбилет для покупки билетов без комиссии суперраздел москва детям с услугами для родителей моспитомец сервис где можно выбрать любимца из приюта навигатор по перепланировке квартир спецпроект по оформлению загранпаспортов всего на портале доступно более цифровых услуг которые помогают горожанам решать повседневные задачи за лет работы mos ru обработал более миллиарда запросов
2025-10-27T15:31:18+00:00,0,"«Активные граждане» проголосуют за лучшие фотографии дикой природы. Участники опросов выберут лучшие снимки в номинациях «Животные в среде обитания», «Заповедная Россия» и «Подводный мир» среди работ со всех уголков планеты. Победители получат дипломы международного фестиваля «Золотая черепаха» и памятные подарки на церемонии в Новой Третьяковке. Проголосовать могут пользователи старше 14 лет с учетной записью на mos.ru, а также дети от 6 до 14 лет через платформу «Активный гражданин — детям». «Город Москва» в MAX и Telegram.",активные граждане проголосуют за лучшие фотографии дикой природы участники опросов выберут лучшие снимки в номинациях животные в среде обитания заповедная россия и подводный мир среди работ со всех уголков планеты победители получат дипломы международного фестиваля золотая черепаха и памятные подарки на церемонии в новой третьяковке проголосовать могут пользователи старше лет с учетной записью на mos ru а также дети от до лет через платформу активный гражданин детям город москва в max и telegram
2025-10-27T14:33:15+00:00,7,"Осень не повод отказываться от активностей. Для любителей экстрима всё еще открыты экшен-парки и рампы, а для роллеров и велосипедистов доступны все парки столицы. Проводите будние вечера и выходные на свежем воздухе. Подписывайтесь на «Город Москву» в MAX и Telegram.",осень не повод отказываться от активностей для любителей экстрима всё еще открыты экшен парки и рампы а для роллеров и велосипедистов доступны все парки столицы проводите будние вечера и выходные на свежем воздухе подписывайтесь на город москву в max и telegram
2025-10-27T14:01:39+00:00,7,"«Матрешка Москвы» в парке «Зарядье» удивляет своими технологическими возможностями. Кинетическая конструкция высотой 22 метра состоит из 1500 подвижных медиаэкранов, каждый из которых оснащен индивидуальным мотором и может менять положение всего за пару секунд. Ежедневно в 19:00, 20:00 и 21:00 здесь проходят 30-минутные мультимедийные шоу, во время которых «Матрешка Москвы» демонстрирует более 20 различных сюжетов — от сказок для детей до рассказов о городских проектах. Вход свободный.",матрешка москвы в парке зарядье удивляет своими технологическими возможностями кинетическая конструкция высотой метра состоит из подвижных медиаэкранов каждый из которых оснащен индивидуальным мотором и может менять положение всего за пару секунд ежедневно в и здесь проходят минутные мультимедийные шоу во время которых матрешка москвы демонстрирует более различных сюжетов от сказок для детей до рассказов о городских проектах вход свободный
2025-10-26T06:00:22+00:00,0,Сегодня в Москве ожидается дождь. Температура воздуха днем поднимется до +8 °С. Не забудьте взять с собой зонтик. Подписывайтесь на официальный канал Москвы в MAX.,сегодня в москве ожидается дождь температура воздуха днем поднимется до с не забудьте взять с собой зонтик подписывайтесь на официальный канал москвы в max
2025-10-25T16:00:01+00:00,1,"Более 60 вагонов «Москва-2024» поступят в столичный метрополитен до конца года. Этот состав — разработка российских специалистов, отличающаяся плавным ходом, мощными климатическими системами, удобными межвагонными переходами, а также большим количеством разъемов для зарядки устройств. Поезда «Москва-2024» комфортны и удобны как для пассажиров, так и для машинистов: кабина оборудована тремя сенсорными экранами, эргономичным пультом управления, регулируемым креслом и кондиционером для поддержания комфортной температуры. Они выйдут на одну из самых востребованных линий столичного метро — Замоскворецкую.",более вагонов москва поступят в столичный метрополитен до конца года этот состав разработка российских специалистов отличающаяся плавным ходом мощными климатическими системами удобными межвагонными переходами а также большим количеством разъемов для зарядки устройств поезда москва комфортны и удобны как для пассажиров так и для машинистов кабина оборудована тремя сенсорными экранами эргономичным пультом управления регулируемым креслом и кондиционером для поддержания комфортной температуры они выйдут на одну из самых востребованных линий столичного метро замоскворецкую
2025-10-25T13:53:45+00:00,0,"На московских ярмарках выходного дня начался сезон солений. На прилавках можно увидеть как традиционные, так и необычные заготовки. Помимо классических соленых огурцов и квашеной капусты, фермеры привозят маринованные кабачки, свеклу, чеснок, хрен, болгарский перец, фаршированные помидоры и овощные салаты. Вкусные и ароматные заготовки по традиционным и авторским рецептам фермеры делают из собственноручно выращенных овощей. Они не только сохраняют часть витаминов, но и являются источником важных минералов: натрия, магния и калия. Соленья можно употреблять как самостоятельную закуску или добавлять в салаты и супы, использовать для приготовления зажарок, рагу и выпечки.",на московских ярмарках выходного дня начался сезон солений на прилавках можно увидеть как традиционные так и необычные заготовки помимо классических соленых огурцов и квашеной капусты фермеры привозят маринованные кабачки свеклу чеснок хрен болгарский перец фаршированные помидоры и овощные салаты вкусные и ароматные заготовки по традиционным и авторским рецептам фермеры делают из собственноручно выращенных овощей они не только сохраняют часть витаминов но и являются источником важных минералов натрия магния и калия соленья можно употреблять как самостоятельную закуску или добавлять в салаты и супы использовать для приготовления зажарок рагу и выпечки
2025-10-23T11:34:02+00:00,6,"В «Мосбилете» открылась регистрация на «Ночь искусств», которая пройдет 3 и 4 ноября. Главная культурная акция осени объединит музеи, театры, библиотеки, культурные центры и парки столицы. Гостей ждут концерты, спектакли, кинопоказы, лекции, мастер-классы и выставки — всего около 350 мероприятий, посвященных Дню народного единства, защитникам Родины, российским композиторам, поэтам и ученым. Зарегистрироваться и выбрать мероприятия можно уже сейчас в «Мосбилете».",в мосбилете открылась регистрация на ночь искусств которая пройдет и ноября главная культурная акция осени объединит музеи театры библиотеки культурные центры и парки столицы гостей ждут концерты спектакли кинопоказы лекции мастер классы и выставки всего около мероприятий посвященных дню народного единства защитникам родины российским композиторам поэтам и ученым зарегистрироваться и выбрать мероприятия можно уже сейчас в мосбилете
2025-10-23T09:01:16+00:00,9,"В Большом дворце музея-заповедника «Царицыно» открылась масштабная выставка «Москва и москвичи в эпоху Николая I». Она охватывает три десятилетия — с 1825-го по 1855-й. Гости увидят работы французского художника Огюста Кадоля, на которых изображена Москва, портрет Николая I Джорджа Доу, изображения из коронационного альбома, изданного в 1828 году, а также многое другое. Экспозицию можно посетить до 1 февраля.",в большом дворце музея заповедника царицыно открылась масштабная выставка москва и москвичи в эпоху николая i она охватывает три десятилетия с го по й гости увидят работы французского художника огюста кадоля на которых изображена москва портрет николая i джорджа доу изображения из коронационного альбома изданного в году а также многое другое экспозицию можно посетить до февраля
2025-10-23T06:31:01+00:00,3,"В ближайшие три года в Москве продолжат развивать социальную инфраструктуру. Планируют построить, реконструировать, отреставрировать свыше тысячи городских объектов. Среди них образовательные учреждения, объекты здравоохранения, культуры, спорта и социальной защиты населения. На реализацию проектов Адресной инвестиционной программы направят 1,2 трлн рублей, а 1,8 трлн рублей — на капитальный ремонт, приобретение оборудования, подвижного состава, развитие районов и программу реновации.",в ближайшие три года в москве продолжат развивать социальную инфраструктуру планируют построить реконструировать отреставрировать свыше тысячи городских объектов среди них образовательные учреждения объекты здравоохранения культуры спорта и социальной защиты населения на реализацию проектов адресной инвестиционной программы направят трлн рублей а трлн рублей на капитальный ремонт приобретение оборудования подвижного состава развитие районов и программу реновации
2025-10-23T06:10:43+00:00,0,"В Москве открылся 13-й сезон метапредметной олимпиады «Не прервется связь поколений». В ней могут участвовать ученики 4–11-х классов и студенты колледжей. Ребята исследуют жизнь, подвиги и достижения героев Великой Отечественной войны и специальной военной операции. Зарегистрироваться для участия можно до 19 января на официальном сайте.",в москве открылся й сезон метапредметной олимпиады не прервется связь поколений в ней могут участвовать ученики х классов и студенты колледжей ребята исследуют жизнь подвиги и достижения героев великой отечественной войны и специальной военной операции зарегистрироваться для участия можно до января на официальном сайте
2025-10-22T06:05:09+00:00,8,"Приглашаем москвичей на бесплатные тренировки на ВДНХ. С 27 октября в крытом павильоне № 27 «Физкультура и спорт» будут доступны занятия по зумбе, йоге, растяжке и танцевальному фитнесу. Тренировки рассчитаны на горожан старше 18 лет. Зумбу будут проводить по понедельникам в 19:00 и субботам в 10:45, йогу — по вторникам в 19:00 и субботам в 09:30, танцевальный фитнес — по средам в 19:00, а растяжку — по четвергам в 19:00. Для участия необходимо зарегистрироваться на сайте проекта «Мой спортивный район» и прийти за 5–10 минут до начала в удобной спортивной одежде.",приглашаем москвичей на бесплатные тренировки на вднх с октября в крытом павильоне физкультура и спорт будут доступны занятия по зумбе йоге растяжке и танцевальному фитнесу тренировки рассчитаны на горожан старше лет зумбу будут проводить по понедельникам в и субботам в йогу по вторникам в и субботам в танцевальный фитнес по средам в а растяжку по четвергам в для участия необходимо зарегистрироваться на сайте проекта мой спортивный район и прийти за минут до начала в удобной спортивной одежде
2025-10-21T07:10:55+00:00,7,"Каким будет следующий фестиваль «Усадьбы Москвы»? Повлиять на его развитие можете вы. Инициативы принимают на платформе «Город идей» до 23 октября. Это могут быть новые экскурсионные маршруты, увлекательные игры и квесты, образовательные мероприятия. После экспертного отбора лучшие идеи вынесут на пользовательское голосование.",каким будет следующий фестиваль усадьбы москвы повлиять на его развитие можете вы инициативы принимают на платформе город идей до октября это могут быть новые экскурсионные маршруты увлекательные игры и квесты образовательные мероприятия после экспертного отбора лучшие идеи вынесут на пользовательское голосование
2025-10-19T16:03:13+00:00,6,"Масштабный проект «Музейный город ВДНХ» объединяет свыше 30 выставочных пространств, большинство из них разместились в отреставрированных исторических павильонах ВДНХ. Это объекты культурного наследия федерального значения, которые обрели новую жизнь. С начала года наибольшей популярностью у посетителей пользуются выставка «Образ Москвы в русском искусстве из коллекции Государственного Русского музея» в павильоне № 1 «Центральный», центр «Космонавтика и авиация», музеи «Атом», «Слово» и экспозиция в Музее героизма в павильоне № 59 «Зерно». Рассказываем, о чем можно узнать на самых посещаемых площадках ВДНХ. Подписывайтесь на нас в MAX и Telegram.",масштабный проект музейный город вднх объединяет свыше выставочных пространств большинство из них разместились в отреставрированных исторических павильонах вднх это объекты культурного наследия федерального значения которые обрели новую жизнь с начала года наибольшей популярностью у посетителей пользуются выставка образ москвы в русском искусстве из коллекции государственного русского музея в павильоне центральный центр космонавтика и авиация музеи атом слово и экспозиция в музее героизма в павильоне зерно рассказываем о чем можно узнать на самых посещаемых площадках вднх подписывайтесь на нас в max и telegram
2025-10-19T08:10:07+00:00,8,"Москва продолжит создавать необходимые условия и инфраструктуру для здорового и активного образа жизни горожан. В следующем году на развитие физической культуры и спорта будет выделено 173,3 миллиарда рублей. Деньги пойдут на строительство, ремонт и оснащение городских спортивных объектов, функционирование бесплатных секций рядом с домом, развитие детско-юношеского спорта, расширение календаря и доступности массовых забегов и другие преобразования. Комплексный подход поможет москвичам любого возраста не только полюбить спорт, но и сделать его частью своей жизни.",москва продолжит создавать необходимые условия и инфраструктуру для здорового и активного образа жизни горожан в следующем году на развитие физической культуры и спорта будет выделено миллиарда рублей деньги пойдут на строительство ремонт и оснащение городских спортивных объектов функционирование бесплатных секций рядом с домом развитие детско юношеского спорта расширение календаря и доступности массовых забегов и другие преобразования комплексный подход поможет москвичам любого возраста не только полюбить спорт но и сделать его частью своей жизни
2025-10-17T15:11:30+00:00,0,Планируем выходные вместе с нашим дайджестом! Предлагаем: отметить День отца на тематических мероприятиях в кинопарке «Москино»; посетить лекции проекта «Оттепель. Не сезон» на ВДНХ; полюбоваться фотографиями дикой природы на выставке фестиваля «Золотая черепаха»; побывать на мероприятиях в экоцентрах в честь Международного дня бобра; заняться спортом или сходить на экскурсию в парке; увидеть живописные картины и скульптуры на выставке Русского музея на ВДНХ; посмотреть соревнования и поддержать спортсменов; узнать больше об экологичном образе жизни на фестивале на Южном речном вокзале; попробовать блюда на Манежной площади и сделать фотографии на фоне осенних декораций; узнать больше о профессиях на дне открытых дверей в колледжах; посетить площадки культурной акции «Московская музейная неделя». Подписывайтесь на официальный канал Москвы в MAX и Telegram.,планируем выходные вместе с нашим дайджестом предлагаем отметить день отца на тематических мероприятиях в кинопарке москино посетить лекции проекта оттепель не сезон на вднх полюбоваться фотографиями дикой природы на выставке фестиваля золотая черепаха побывать на мероприятиях в экоцентрах в честь международного дня бобра заняться спортом или сходить на экскурсию в парке увидеть живописные картины и скульптуры на выставке русского музея на вднх посмотреть соревнования и поддержать спортсменов узнать больше об экологичном образе жизни на фестивале на южном речном вокзале попробовать блюда на манежной площади и сделать фотографии на фоне осенних декораций узнать больше о профессиях на дне открытых дверей в колледжах посетить площадки культурной акции московская музейная неделя подписывайтесь на официальный канал москвы в max и telegram
