review_status,final_label,review_comment,source_file,channel_short,date,proposed_label,source_strategy,keyword_hits,text,clean_text
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T10:31:00+00:00,Экономика,keyword_review,Экономика | Происшествия,"**В России впервые испытали дрон для тушения пожаров с автономным питанием**

Главное управление МЧС России по Свердловской области успешно завершило испытания современного беспилотного летательного аппарата, предназначенного для оперативного тушения пожаров на высотных зданиях. В рамках тестовых полетов дрон использовался для поднятия рукава на уровень 15-го этажа, через который подавалась компрессионная пена для ликвидации условного возгорания. Итоги испытаний признаны положительными, что открывает новые перспективы для повышения эффективности противопожарной безопасности. Об этом пишут «Известия».

По словам представителя службы, данные об испытаниях планируют направить в центральный аппарат МЧС России для принятия решения о постановке устройства в боевой расчет.

aviaru.net/n289355",в россии впервые испытали дрон для тушения пожаров с автономным питанием главное управление мчс россии по свердловской области успешно завершило испытания современного беспилотного летательного аппарата предназначенного для оперативного тушения пожаров на высотных зданиях в рамках тестовых полетов дрон использовался для поднятия рукава на уровень 15 го этажа через который подавалась компрессионная пена для ликвидации условного возгорания итоги испытаний признаны положительными что открывает новые перспективы для повышения эффективности противопожарной безопасности об этом пишут известия по словам представителя службы данные об испытаниях планируют направить в центральный аппарат мчс россии для принятия решения о постановке устройства в боевой расчет aviaru net n289355
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T10:02:20+00:00,Экономика,keyword_review,Экономика | Происшествия,"**AerCap достигла рекордной прибыли благодаря рыночному дефициту**

AerCap показала рекордную прибыль — спустя три года после того, как потеряла более сотни самолётов в России. В июне 2025 года суд в Лондоне присудил компании $1 млрд компенсации от страховщиков, а общая сумма выплат превысила $2,5 млрд. Это почти полностью перекрыло убытки 2022 года.
 
За счёт этого AerCap подняла прогноз годовой прибыли до $13,70 на акцию и показала рекордные результаты от продажи активов. Компания продала 32 самолёта, двигателя и вертолёта на $1,5 млрд, получив $332 млн чистой прибыли.
 
Ситуация на рынке сыграла ей на руку: задержки поставок у Boeing и Airbus создали дефицит самолётов, и теперь именно лизингодатели диктуют условия авиакомпаниям. Даже сделки с банкротами, как в случае со Spirit Airlines, оборачиваются для AerCap выгодой.
 
Лизинг перестал быть вспомогательным бизнесом. В условиях роста издержек и ограниченного производства самолётов он стал ключевым инструментом выживания авиакомпаний. AerCap первой показала, как на этом можно строить стратегию мирового масштаба.

[Читать полностью](https://skymoments.ru/news/aercap-dostigla-rekordnoj-pribyli-blagodarya-rynochnomu-deficitu) или [Обсудить с SkyMoments AI](https://skymoments.ru/altair/chat?q=%D0%9E%D0%B1%D1%81%D1%83%D0%B4%D0%B8%D0%BC%20%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D1%8C%3F%0A%0Ahttps%3A//skymoments.ru/news/aercap-dostigla-rekordnoj-pribyli-blagodarya-rynochnomu-deficitu)

[SkyMoments – Всё про Авиацию](https://t.me/+K-OtJfn5tktjZjUy)",aercap достигла рекордной прибыли благодаря рыночному дефициту aercap показала рекордную прибыль спустя три года после того как потеряла более сотни самолётов в россии в июне 2025 года суд в лондоне присудил компании 1 млрд компенсации от страховщиков а общая сумма выплат превысила 2 5 млрд это почти полностью перекрыло убытки 2022 года за счёт этого aercap подняла прогноз годовой прибыли до 13 70 на акцию и показала рекордные результаты от продажи активов компания продала 32 самолёта двигателя и вертолёта на 1 5 млрд получив 332 млн чистой прибыли ситуация на рынке сыграла ей на руку задержки поставок у boeing и airbus создали дефицит самолётов и теперь именно лизингодатели диктуют условия авиакомпаниям даже сделки с банкротами как в случае со spirit airlines оборачиваются для aercap выгодой лизинг перестал быть вспомогательным бизнесом в условиях роста издержек и ограниченного производства самолётов он стал ключевым инструментом выживания авиакомпаний aercap первой показала как на этом можно строить стратегию мирового масштаба читать полностью или обсудить с skymoments ai skymoments всё про авиацию
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T09:01:42+00:00,Экономика,keyword_review,Экономика,"**Boeing подтвердил перенос срока начала поставок самолёта 777X на 2027 год**

Интересно, а вы о каком самолёте подумали? 😉

Все авиастроительные компании несчастны по-своему - кому-то надо успеть до конца года надо ""добить цифру"" в 820 поставленных самолётов, кому-то надо закончить в следующем году сертификацию всего, что нужно для ""обеспечения мобильности граждан"", а у кого-то никак не получается доделать 777X.

Подробнее о проблемах Boeing с проектом развития его флагмана - у коллег из [AviaNews](https://t.me/AviaCT/36084).

#Boeing #777X

[Подписаться на @AviaComments](https://t.me/+9vLGbBnKgPBhNDc6)",boeing подтвердил перенос срока начала поставок самолёта 777x на 2027 год интересно а вы о каком самолёте подумали все авиастроительные компании несчастны по своему кому то надо успеть до конца года надо добить цифру в 820 поставленных самолётов кому то надо закончить в следующем году сертификацию всего что нужно для обеспечения мобильности граждан а у кого то никак не получается доделать 777x подробнее о проблемах boeing с проектом развития его флагмана у коллег из avianews подписаться на
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T07:36:33+00:00,Экономика,keyword_review,Экономика,"**Red Wings вошла в топ-5 авиакомпаний на рынке Грузии.**

В январе – сентябре этого года пассажиропоток перевозчика между Россией и Грузией составил 408 тыс. человек, а сам он занял пятое место в стране и долю рынка в 6%. **""Азимут""** – еще одна отечественная авиакомпания, летающая в страну, также оказалась в 10-ке (4% и 7 место).

Как видно, в Грузии иностранные авиакомпании берут на себя куда больший объем работ, чем местные. Венгерская Wizz Air – давний лидер – перевезла за девять месяцев 2025-го в два раза больше пассажиров, чем грузинская Georgian Airways, а других авиакомпаний страны нет и в топ-10.

Наблюдаем за развитием авиации в бывших советских республиках. В некоторых процесс идет весьма активно (особенно в [Казахстане](https://t.me/premni/9371) и [Узбекистане](https://t.me/premni/9502)). В других пассажиропоток тоже растет – к примеру, в аэропортах Грузии на 14% г/г, почти до 6,5 млн человек, но **стараниями иностранных компаний**.

Российские авиаперевозчики Red Wings и ""Азимут"" возобновили полеты в Грузию в 2023 году после почти 4 лет отсутствия авиасообщения между странами. Рейсы есть и у Georgian Airways. Сейчас слетать из Москвы в Тбилиси можно за 27,5 тыс. руб. в обе стороны.

™️ [Пристегните ремни](https://t.me/+RA5psqvIuiBkZTE1)",red wings вошла в топ 5 авиакомпаний на рынке грузии в январе сентябре этого года пассажиропоток перевозчика между россией и грузией составил 408 тыс человек а сам он занял пятое место в стране и долю рынка в 6 азимут еще одна отечественная авиакомпания летающая в страну также оказалась в 10 ке 4 и 7 место как видно в грузии иностранные авиакомпании берут на себя куда больший объем работ чем местные венгерская wizz air давний лидер перевезла за девять месяцев 2025 го в два раза больше пассажиров чем грузинская georgian airways а других авиакомпаний страны нет и в топ 10 наблюдаем за развитием авиации в бывших советских республиках в некоторых процесс идет весьма активно особенно в казахстане и узбекистане в других пассажиропоток тоже растет к примеру в аэропортах грузии на 14 г г почти до 6 5 млн человек но стараниями иностранных компаний российские авиаперевозчики red wings и азимут возобновили полеты в грузию в 2023 году после почти 4 лет отсутствия авиасообщения между странами рейсы есть и у georgian airways сейчас слетать из москвы в тбилиси можно за 27 5 тыс руб в обе стороны пристегните ремни
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T07:07:01+00:00,Экономика,keyword_review,"Экономика | Общество, государство, политика","🇫🇮✈️ **Lockheed Martin завершила сборку первого F-35A для ВВС Финляндии**

В США на заводе в Форт-Уэрте (Техас) завершен финальный этап сборки первого из 64 истребителей, заказанных ВВС Финляндии в рамках программы по замене устаревших F/A-18C/D Hornet.

Сообщается, что первый самолёт, обозначенный как JF-501, будет передан заказчику осенью 2025 года. Производство стартовало в конце 2023-го и идёт по графику. Представители финского Минобороны и ВВС посетили предприятие, подписав секцию фюзеляжа — символ сотрудничества между обеими сторонами.

Все финские F-35A будут поставлены в конфигурации TR-3 (партии 17–22). Первые восемь машин останутся в США, на авиабазе Эббинг (Арканзас), где летный и технический состав будут проходить подготовку.

🔧 Параллельно финская компания Patria открыла в Линнавуори (Нокиа) новый центр по сборке и обслуживанию двигателей Pratt&Whitney F135. В будущем он станет основным хабом по ремонту и модернизации силовых установок в течение всего жизненного цикла финских F-35.

🇫🇮 Первые истребители прибудут на авиабазу Рованиеми в конце 2026 года, став началом новой эры для ВВС Финляндии.

👍@wingsofwar",lockheed martin завершила сборку первого f 35a для ввс финляндии в сша на заводе в форт уэрте техас завершен финальный этап сборки первого из 64 истребителей заказанных ввс финляндии в рамках программы по замене устаревших f a 18c d hornet сообщается что первый самолёт обозначенный как jf 501 будет передан заказчику осенью 2025 года производство стартовало в конце 2023 го и идёт по графику представители финского минобороны и ввс посетили предприятие подписав секцию фюзеляжа символ сотрудничества между обеими сторонами все финские f 35a будут поставлены в конфигурации tr 3 партии 17 22 первые восемь машин останутся в сша на авиабазе эббинг арканзас где летный и технический состав будут проходить подготовку параллельно финская компания patria открыла в линнавуори нокиа новый центр по сборке и обслуживанию двигателей pratt whitney f135 в будущем он станет основным хабом по ремонту и модернизации силовых установок в течение всего жизненного цикла финских f 35 первые истребители прибудут на авиабазу рованиеми в конце 2026 года став началом новой эры для ввс финляндии
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T06:02:07+00:00,Экономика,keyword_review,Экономика | Спорт,"[Росавиация](https://t.me/favt_ru) и подведомственная ей [Госкорпорация по ОрВД](https://t.me/gkovd_ru) совместно с отечественными разработчиками дронов, средств идентификации и цифровых платформ информационного обеспечения полетов успешно завершили вторую волну тестирования средств идентификации БАС. 

✈️Тестирование проходило **с 1 по 15 октября** на территории **десяти** субъектов, включая Красноярский край, Калужскую, Свердловскую области, ХМАО — Югра, ЯНАО. Для выполнения полетов использовали **16 **различных типов БВС. 

__«Широкая география тестирования, затронувшая северо-запад, центральные регионы, Урал и Сибирь, и участие полутора десятков компаний поможет оценить в деле различные технологии, что на данном этапе позволит получать информацию идентификации максимальным числом различных способов. В дальнейшем в ходе практической эксплуатации будем оценивать эффективность каждой. Ключевая цель — иметь возможность на любом из этапов полета установить собственника БАС, соблюдение им требований Федеральных правил использования воздушного пространства и передачу этой информации в органы правопорядка»,__
— подчеркнул замруководителя Росавиации **Андрей Потемкин**, курирующий вопросы развития беспилотных авиационных систем.

✈️Все беспилотные авиационные системы на территории Российской Федерации должны быть с [**1 марта 2026 года**](http://publication.pravo.gov.ru/document/0001202412030025?ysclid=mhd68ua24s131433732) оснащены оборудованием удаленной идентификации.

✈️ [Дроны: голос Росавиации](https://t.me/favt_ru) | [Наши каналы в telegram](https://t.me/addlist/QYdpIlk63EMzZTk6) и [MAX](https://max.ru/rosaviation)",росавиация и подведомственная ей госкорпорация по орвд совместно с отечественными разработчиками дронов средств идентификации и цифровых платформ информационного обеспечения полетов успешно завершили вторую волну тестирования средств идентификации бас тестирование проходило с 1 по 15 октября на территории десяти субъектов включая красноярский край калужскую свердловскую области хмао югра янао для выполнения полетов использовали 16 различных типов бвс широкая география тестирования затронувшая северо запад центральные регионы урал и сибирь и участие полутора десятков компаний поможет оценить в деле различные технологии что на данном этапе позволит получать информацию идентификации максимальным числом различных способов в дальнейшем в ходе практической эксплуатации будем оценивать эффективность каждой ключевая цель иметь возможность на любом из этапов полета установить собственника бас соблюдение им требований федеральных правил использования воздушного пространства и передачу этой информации в органы правопорядка подчеркнул замруководителя росавиации андрей потемкин курирующий вопросы развития беспилотных авиационных систем все беспилотные авиационные системы на территории российской федерации должны быть с 1 марта 2026 года оснащены оборудованием удаленной идентификации дроны голос росавиации наши каналы в telegram и max
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T17:04:02+00:00,Экономика,keyword_review,Экономика,"**Что за МС-21  взлетел в Иркутске?**

Если вы уже запутались в череде ""первых полётов"" МС-21, то ОАК выложил рассказ от Гайданского об импортозамещении ""тринадцатого борта"" и о том, чему так радовались все руководители и чиновники.

__**Первый заместитель управляющего директора – директор Инженерного центра ПАО «Яковлев» Анатолий Гайданский объяснил, какое значение имеет недавний полёт для всей программы МС-21.**

____Подъём второго опытного самолёта позволит интенсифицировать полёты в рамках программы сертификационных испытаний, которую в Жуковском уже проходит первый опытный самолёт МС-21.__

P.S. Если кратко - он импортозамещённый на столько, на сколько будет импортозамещен серийный самолёт, по крайней мере - в ближайшем будущем, т.е. тот облик, который должен как можно скорее начать перевозки пассажиров. По планам - чуть больше, чем через год, по традиционной присказке - попозже.

#МС21 #Импортозамещение

[Подписаться на @AviaComments](https://t.me/+9vLGbBnKgPBhNDc6)",что за мс 21 взлетел в иркутске если вы уже запутались в череде первых полётов мс 21 то оак выложил рассказ от гайданского об импортозамещении тринадцатого борта и о том чему так радовались все руководители и чиновники первый заместитель управляющего директора директор инженерного центра пао яковлев анатолий гайданский объяснил какое значение имеет недавний полёт для всей программы мс 21 подъём второго опытного самолёта позволит интенсифицировать полёты в рамках программы сертификационных испытаний которую в жуковском уже проходит первый опытный самолёт мс 21 p s если кратко он импортозамещённый на столько на сколько будет импортозамещен серийный самолёт по крайней мере в ближайшем будущем т е тот облик который должен как можно скорее начать перевозки пассажиров по планам чуть больше чем через год по традиционной присказке попозже подписаться на
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T16:34:01+00:00,Экономика,keyword_review,Экономика,"**Скандал с сиденьями обойдется финской авиакомпании Finnair в миллионы евро**

Проблема с неправильной чисткой пассажирских кресел в самолетах финской авиакомпании Finnair обойдется перевозчику в несколько миллионов евро, заявил генеральный директор Finnair Туркка Куусисто. Об этом пишет ""Деловой Петербург"" со ссылкой на Kauppalehti.

Как рассказал изданию Куусисто, компания приняла решение временно вывести из эксплуатации восемь самолетов Airbus A321 для обеспечения безопасности полетов, так как нарушения в стирке чехлов сидений вызвали опасения по поводу их огнестойкости.

С ненадлежащей чисткой сидений в самолетах авиакомпания столкнулась в начале октября, что привело к отмене порядка 70 рейсов и изменению планов поездок почти 11 тыс. пассажиров.

aviaru.net/n289335",скандал с сиденьями обойдется финской авиакомпании finnair в миллионы евро проблема с неправильной чисткой пассажирских кресел в самолетах финской авиакомпании finnair обойдется перевозчику в несколько миллионов евро заявил генеральный директор finnair туркка куусисто об этом пишет деловой петербург со ссылкой на kauppalehti как рассказал изданию куусисто компания приняла решение временно вывести из эксплуатации восемь самолетов airbus a321 для обеспечения безопасности полетов так как нарушения в стирке чехлов сидений вызвали опасения по поводу их огнестойкости с ненадлежащей чисткой сидений в самолетах авиакомпания столкнулась в начале октября что привело к отмене порядка 70 рейсов и изменению планов поездок почти 11 тыс пассажиров aviaru net n289335
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T08:03:01+00:00,Экономика,keyword_review,Экономика,"**Lufthansa сократила квартальную чистую прибыль при росте выручки**

Deutsche Lufthansa AG сократила чистую прибыль в третьем квартале 2025 года на 12%, увеличив выручку на 4%. В июле-сентябре чистая прибыль компании составила 966 млн евро против 1,095 млрд евро годом ранее. Об этом сообщает ""Интерфакс"".

Скорректированная EBIT уменьшилась на 1%, до 1,33 млрд евро, что превысило консенсус-прогноз аналитиков, представленный самой компанией, в 1,32 млрд евро.

Квартальная выручка Lufthansa составила 11,2 млрд евро по сравнению с 10,7 млрд евро годом ранее. Эксперты в среднем прогнозировали этот показатель на уровне 11,04 млрд евро.

aviaru.net/n289312",lufthansa сократила квартальную чистую прибыль при росте выручки deutsche lufthansa ag сократила чистую прибыль в третьем квартале 2025 года на 12 увеличив выручку на 4 в июле сентябре чистая прибыль компании составила 966 млн евро против 1 095 млрд евро годом ранее об этом сообщает интерфакс скорректированная ebit уменьшилась на 1 до 1 33 млрд евро что превысило консенсус прогноз аналитиков представленный самой компанией в 1 32 млрд евро квартальная выручка lufthansa составила 11 2 млрд евро по сравнению с 10 7 млрд евро годом ранее эксперты в среднем прогнозировали этот показатель на уровне 11 04 млрд евро aviaru net n289312
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T07:06:15+00:00,Экономика,keyword_review,"Экономика | Общество, государство, политика","**Полетим на дровах?**

Накануне американская корпорация **Honeywell** объявила о разработке ею новой ”прорывной” технологии переработки растительных отходов в так называемую **“бионефть”** для производства экологичного авиационного топлива (Sustainable Aviation Fuel — сокр. SAF).

Новая разработка подразделения корпорации, Honeywell Universal Oil Products, **преобразует древесные щепки, остатки сельхозкультур и иные растительные отходы** в сырьё для производства авиационного биокеросина и других видов биотоплива.

Компания особо отмечает, что её технология позволяет получать из растительных отходов исходное сырьё, ту самую ""бионефть"", которое затем можно перерабатывать на существующих нефтеперегонных заводах в биотопливо, подходящее для применения с существующими двигателями, без необходимости серьёзной реконструкции первых и вторых.

По словам Кена Веста, президента компании Honeywell Energy & Sustainability Solutions, сегодня **топливная и авиационная отрасли сталкиваются с серьезными сырьевыми ограничениями** при производстве авиационного биотоплива.

Аналитики отмечают, что именно ограниченные объемы доступного сырья являются ключевыми барьером для массового производства экологичного топлива, доля которого в мировой авиации составляет менее 1% на сегодняшний день.

**А всё потому, что нынешние технологии получения такого топлива основаны на сырье из растительных и животных жиров и отработанных масел.
**
Новая технология, по словам Honeywell, резко увеличит сырьевую базу для производства экологичных видов топлива и, как следствие, увеличит валовый объём их производства.

Однако, пока не опубликованы официальные данные об эффективности технологии и её реальной экологичности (с учетом кумулятивного углеродного следа на весь технологический цикл) — судить о том, какой эффект она окажет на индустрию и борьбу с вредными выбросами — ещё рано.

Но если технология и правда так хороша, как обещает Honeywell, то она может стать огромным шагом в увеличении доли биотоплива в общемировом потреблении, и не только в авиации.

📷 __Honeywell__

#Постфактум #Honeywell #SAF #биотопливо #экология

[**Онлайн-проект eMAKS**](https://www.aviasalon.com/)** 
****🙂**** ****@aviasalonmaks**",полетим на дровах накануне американская корпорация honeywell объявила о разработке ею новой прорывной технологии переработки растительных отходов в так называемую бионефть для производства экологичного авиационного топлива sustainable aviation fuel сокр saf новая разработка подразделения корпорации honeywell universal oil products преобразует древесные щепки остатки сельхозкультур и иные растительные отходы в сырьё для производства авиационного биокеросина и других видов биотоплива компания особо отмечает что её технология позволяет получать из растительных отходов исходное сырьё ту самую бионефть которое затем можно перерабатывать на существующих нефтеперегонных заводах в биотопливо подходящее для применения с существующими двигателями без необходимости серьёзной реконструкции первых и вторых по словам кена веста президента компании honeywell energy sustainability solutions сегодня топливная и авиационная отрасли сталкиваются с серьезными сырьевыми ограничениями при производстве авиационного биотоплива аналитики отмечают что именно ограниченные объемы доступного сырья являются ключевыми барьером для массового производства экологичного топлива доля которого в мировой авиации составляет менее 1 на сегодняшний день а всё потому что нынешние технологии получения такого топлива основаны на сырье из растительных и животных жиров и отработанных масел новая технология по словам honeywell резко увеличит сырьевую базу для производства экологичных видов топлива и как следствие увеличит валовый объём их производства однако пока не опубликованы официальные данные об эффективности технологии и её реальной экологичности с учетом кумулятивного углеродного следа на весь технологический цикл судить о том какой эффект она окажет на индустрию и борьбу с вредными выбросами ещё рано но если технология и правда так хороша как обещает honeywell то она может стать огромным шагом в увеличении доли биотоплива в общемировом потреблении и не только в авиации honeywell онлайн проект emaks
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T06:06:12+00:00,Экономика,keyword_review,Экономика,"**Boeing понёс $4,9 млрд убытков из-за задержки программы 777X**

Boeing сообщил о $4,9 млрд убытков в третьем квартале 2025 года — из-за новых задержек в программе 777X. Эта статья расходов стала ключевой причиной, почему компания вновь завершила квартал с убытком, превысившим прогнозы аналитиков.
 
Программа 777X началась в 2013 году как развитие семейства 777, но за годы успела стать символом затянувшихся сроков и роста издержек. Первая поставка флагманского 777-9 теперь ожидается только в 2027 году. За это время рынок заметно изменился: авиакомпании предпочитают более универсальные самолёты, такие как Airbus A350 или A321XLR, а интерес к гигантским лайнерам постепенно снижается.
 
На фоне потерь компания всё же показала рост: выручка достигла $23,3 млрд, а поставки коммерческих самолётов — 160 бортов, лучший результат с 2018 года. После снятия ограничений FAA Boeing готов увеличить выпуск 737 MAX до 42 самолётов в месяц. 

Однако рост объёмов пока не превращается в устойчивую прибыль. Основная часть средств уходит на стабилизацию существующих программ и на устранение последствий прошлых задержек.
 
На рынке всё заметнее разрыв между подходами двух гигантов. Airbus спокойно наращивает производство и обновляет линейку, а Boeing тратит силы на удержание позиций и спасение репутации. 777X для компании уже не просто самолёт, а проверка на способность доводить проекты до конца, без новых оправданий и переносов.

[Читать полностью](https://skymoments.ru/news/boeing-ponyos-dollar49-mlrd-ubytkov-iz-za-zaderzhki-programmy-777x) или [Обсудить с SkyMoments AI](https://skymoments.ru/altair/chat?q=%D0%9E%D0%B1%D1%81%D1%83%D0%B4%D0%B8%D0%BC%20%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D1%8C%3F%0A%0Ahttps%3A//skymoments.ru/news/boeing-ponyos-dollar49-mlrd-ubytkov-iz-za-zaderzhki-programmy-777x)

[SkyMoments – Всё про Авиацию](https://t.me/+K-OtJfn5tktjZjUy)",boeing понёс 4 9 млрд убытков из за задержки программы 777x boeing сообщил о 4 9 млрд убытков в третьем квартале 2025 года из за новых задержек в программе 777x эта статья расходов стала ключевой причиной почему компания вновь завершила квартал с убытком превысившим прогнозы аналитиков программа 777x началась в 2013 году как развитие семейства 777 но за годы успела стать символом затянувшихся сроков и роста издержек первая поставка флагманского 777 9 теперь ожидается только в 2027 году за это время рынок заметно изменился авиакомпании предпочитают более универсальные самолёты такие как airbus a350 или a321xlr а интерес к гигантским лайнерам постепенно снижается на фоне потерь компания всё же показала рост выручка достигла 23 3 млрд а поставки коммерческих самолётов 160 бортов лучший результат с 2018 года после снятия ограничений faa boeing готов увеличить выпуск 737 max до 42 самолётов в месяц однако рост объёмов пока не превращается в устойчивую прибыль основная часть средств уходит на стабилизацию существующих программ и на устранение последствий прошлых задержек на рынке всё заметнее разрыв между подходами двух гигантов airbus спокойно наращивает производство и обновляет линейку а boeing тратит силы на удержание позиций и спасение репутации 777x для компании уже не просто самолёт а проверка на способность доводить проекты до конца без новых оправданий и переносов читать полностью или обсудить с skymoments ai skymoments всё про авиацию
