source_file,channel_short,date,proposed_label,source_strategy,keyword_hits,text,clean_text
rt_russian.csv,rt_russian,2026-05-22T14:21:43+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","Путин: никаких военных объектов, объектов спецслужб либо родственных им служб рядом с атакованным в Старобельске колледжем нет.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",путин никаких военных объектов объектов спецслужб либо родственных им служб рядом с атакованным в старобельске колледжем нет подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:20:54+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","Удар по колледжу в Старобельске не был случайным: 16 беспилотников тремя волнами атаковали одно и то же место, заявил Путин.

Нет никаких оснований утверждать, что дроны попали в общежитие, потому что были сбиты или отклонены от курса, подчеркнул президент.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",удар по колледжу в старобельске не был случайным 16 беспилотников тремя волнами атаковали одно и то же место заявил путин нет никаких оснований утверждать что дроны попали в общежитие потому что были сбиты или отклонены от курса подчеркнул президент подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:20:32+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Путин обратился к украинским военнослужащим с призывом не выполнять преступных приказов «нелегитимной проворовавшейся хунты».**

«Иначе вы сами становитесь соучастниками этих преступлений», — подчеркнул президент РФ.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",путин обратился к украинским военнослужащим с призывом не выполнять преступных приказов нелегитимной проворовавшейся хунты иначе вы сами становитесь соучастниками этих преступлений подчеркнул президент рф подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:20:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Удар по Старобельску — это и есть проявление неонацизма. Это подтверждает террористический характер киевского режима — Путин.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",удар по старобельску это и есть проявление неонацизма это подтверждает террористический характер киевского режима путин подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:18:30+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","❗️Шесть человек погибли в результате удара Киева по колледжу в Старобельске, 39 пострадали, 15 числятся пропавшими без вести, сообщил Путин.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",шесть человек погибли в результате удара киева по колледжу в старобельске 39 пострадали 15 числятся пропавшими без вести сообщил путин подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:12:01+00:00,Происшествия,keyword_review,Происшествия,"**«А как-то его можно проверить на профпригодность? Совсем дяде плохо».**

В сети обсуждают странный ролик Пашиняна. В нём армянский премьер с большими паузами произносит буквы. Видео подписал так: «Армянский язык. Урок четвёртый».

Некоторые предполагают, что он переборщил с грибами. Другие комментарии — на скрине.

Напомним, Самвел Карапетян [говорил](https://t.me/rt_russian/280188), что Пашинян привёз из Китая много грибов и употребляет их перед выступлениями. Премьер Армении обиделся и подал на него в суд.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",а как то его можно проверить на профпригодность совсем дяде плохо в сети обсуждают странный ролик пашиняна в нём армянский премьер с большими паузами произносит буквы видео подписал так армянский язык урок четвёртый некоторые предполагают что он переборщил с грибами другие комментарии на скрине напомним самвел карапетян говорил что пашинян привёз из китая много грибов и употребляет их перед выступлениями премьер армении обиделся и подал на него в суд подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:04:53+00:00,Происшествия,keyword_review,Происшествия | Экономика,"**Киев использовал при теракте в Старобельске не только дальнобойные дроны, но и более крупное оружие — ракету или авиабомбу. 
**
Об этом с места сообщает корр RT Мурад Газдиев @msgazdiev. Он показал огромную воронку, которая осталась на месте прилёта, а также осколок, предположительно, от ракеты или авиабомбы.

«Это так называемый комбинированный удар, удар с применением различных родов войск и типов боеприпасов. И обычно (или всегда) подобные атаки происходят после тщательной разведки. Так что это не могло быть случайностью», — отметил он.

Сейчас [известно](https://t.me/rt_russian/281576) о 40 пострадавших. Погибли четыре человека, подтвердили в МИД РФ.

**UPD. **По последним данным, шесть человек погибли, 39 пострадали и 15 пропали без вести.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",киев использовал при теракте в старобельске не только дальнобойные дроны но и более крупное оружие ракету или авиабомбу об этом с места сообщает корр rt мурад газдиев он показал огромную воронку которая осталась на месте прилёта а также осколок предположительно от ракеты или авиабомбы это так называемый комбинированный удар удар с применением различных родов войск и типов боеприпасов и обычно или всегда подобные атаки происходят после тщательной разведки так что это не могло быть случайностью отметил он сейчас известно о 40 пострадавших погибли четыре человека подтвердили в мид рф upd по последним данным шесть человек погибли 39 пострадали и 15 пропали без вести подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T14:02:43+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Киев получает больше поддержки, чем когда-либо, через программу PURL*, в которой продолжают участвовать США, заявил Рубио.
__
* Программа предполагает закупку странами НАТО вооружений для Украины из запасов США.__

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",киев получает больше поддержки чем когда либо через программу purl в которой продолжают участвовать сша заявил рубио программа предполагает закупку странами нато вооружений для украины из запасов сша подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:59:19+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Трёхсторонние переговоры России, США и Украины сейчас пока не ведутся, но Вашингтон готов продолжать участвовать в этом процессе — Рубио.

При этом он отметил, что США не заинтересованы в том, чтобы участвовать в бесконечном цикле встреч, которые ни к чему не приводят.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",трёхсторонние переговоры россии сша и украины сейчас пока не ведутся но вашингтон готов продолжать участвовать в этом процессе рубио при этом он отметил что сша не заинтересованы в том чтобы участвовать в бесконечном цикле встреч которые ни к чему не приводят подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:36:05+00:00,Экономика,keyword_review,Экономика,"**Директор департамента ЦБ заявил, что шокирован ценами на жильё в России.**

«Ну вот по-человечески. Я смотрю на объявление и смотрю на эти цены. Я, честно говоря, в шоке. Ну вот по-простому. Я не знаю... вот сколько надо зарабатывать, чтобы это покупать», — сказал Александр Данилов.

Он отметил, что на рынке недвижимости нужно найти «новый баланс».

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",директор департамента цб заявил что шокирован ценами на жильё в россии ну вот по человечески я смотрю на объявление и смотрю на эти цены я честно говоря в шоке ну вот по простому я не знаю вот сколько надо зарабатывать чтобы это покупать сказал александр данилов он отметил что на рынке недвижимости нужно найти новый баланс подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:31:11+00:00,Происшествия,keyword_review,Происшествия | Экономика,"**Руины общежития и разбросанные тетради студентов — так выглядит место **[**теракта**](https://t.me/rt_russian/281566)** ВСУ в Старобельске.**

Кадры с места показал корр RT Мурад Газдиев @msgazdiev. Пострадали в том числе те, кто учится на преподавателей начальных классов и детсадов, отметил он.

В МИД РФ сообщили, что ранения получили 40 человек, четверо погибли.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",руины общежития и разбросанные тетради студентов так выглядит место теракта всу в старобельске кадры с места показал корр rt мурад газдиев пострадали в том числе те кто учится на преподавателей начальных классов и детсадов отметил он в мид рф сообщили что ранения получили 40 человек четверо погибли подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:20:53+00:00,Происшествия,keyword_review,Происшествия,"**Все виновные в **[**теракте**](https://t.me/rt_russian/281550)** ВСУ в Старобельске будут установлены и понесут наказание, заявили в МИД РФ:**

«Совершённый удар не мог быть случайным. Это была выдержанная в духе германских нацистов целенаправленная атака против гражданского населения. 

Никто из находившихся в здании не принимал и не мог принимать участие в боевых действиях, а рядом с колледжем нет никаких военных объектов».

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",все виновные в теракте всу в старобельске будут установлены и понесут наказание заявили в мид рф совершённый удар не мог быть случайным это была выдержанная в духе германских нацистов целенаправленная атака против гражданского населения никто из находившихся в здании не принимал и не мог принимать участие в боевых действиях а рядом с колледжем нет никаких военных объектов подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:10:37+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Женщина-полицейский запрыгнула на капот машины украинца, пытаясь помешать ему скрыться от рейда ТЦК. Проехала так несколько километров, пишут местные группы.

Это произошло в Хмельницкой области. Мужчину остановили для проверки документов, но он решил уехать. Позже его всё-таки задержали.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",женщина полицейский запрыгнула на капот машины украинца пытаясь помешать ему скрыться от рейда тцк проехала так несколько километров пишут местные группы это произошло в хмельницкой области мужчину остановили для проверки документов но он решил уехать позже его всё таки задержали подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:07:28+00:00,Медицина,keyword_review,Медицина | Происшествия,"**Один из пострадавших в результате **[**теракта ВСУ **](https://t.me/Zerkalo_NewZ/98795)**в Старобельске в критическом состоянии, ещё пятеро — в тяжёлом.**

Об этом рассказал военкору RT Александру Яремчуку @yaremshooter замглавврача Луганской клинической больницы Дмитрий Котуха.

Пострадавшие получили минно-разрывные ранения и травмы от завалов. У двоих повреждения глаз, ещё один пациент — с ранением брюшной полости.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",один из пострадавших в результате теракта всу старобельске в критическом состоянии ещё пятеро в тяжёлом об этом рассказал военкору rt александру яремчуку замглавврача луганской клинической больницы дмитрий котуха пострадавшие получили минно разрывные ранения и травмы от завалов у двоих повреждения глаз ещё один пациент с ранением брюшной полости подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T13:00:56+00:00,Происшествия,keyword_review,Происшествия,"[**Теракт ВСУ**](https://t.me/rt_russian/281560)** в Старобельске — это военное преступление, заявила RT Яна Лантратова.

**__Главное к этому часу о преднамеренном ударе Киева рассказала уполномоченный по правам человека: __

🟩число пострадавших детей выросло до 40, некоторые из них — в тяжёлом состоянии;

🟩ещё 18 детей [находятся](https://russian.rt.com/ussr/news/1635042-lvova-belova-zaval) под завалами, их разыскивают семьи;

🟩на месте ЧП работают спасатели, психологи и омбудсмен в ЛНР Анна Сорока;

🟩подготовлены запросы в ОБСЕ и верховному комиссару ООН по правам человека: «Мы ждём реакции международного сообщества. В рамках гуманитарного права иначе как военным преступлением эти события назвать нельзя»; 

🟩аппарат уполномоченного по правам человека находится на постоянной связи с пострадавшими и держит ситуацию на контроле.

СК возбудил уголовное дело о теракте. Ранее Лантратова заявила, что, предварительно, погибли четыре человека.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",теракт всу в старобельске это военное преступление заявила rt яна лантратова главное к этому часу о преднамеренном ударе киева рассказала уполномоченный по правам человека число пострадавших детей выросло до 40 некоторые из них в тяжёлом состоянии ещё 18 детей находятся под завалами их разыскивают семьи на месте чп работают спасатели психологи и омбудсмен в лнр анна сорока подготовлены запросы в обсе и верховному комиссару оон по правам человека мы ждём реакции международного сообщества в рамках гуманитарного права иначе как военным преступлением эти события назвать нельзя аппарат уполномоченного по правам человека находится на постоянной связи с пострадавшими и держит ситуацию на контроле ск возбудил уголовное дело о теракте ранее лантратова заявила что предварительно погибли четыре человека подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T12:36:06+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика | Происшествия","**В Старобельске, где ВСУ ночью совершили теракт с помощью БПЛА, объявлена воздушная тревога. **

Об этом с места сообщает корр RT Мурад Газдиев @msgazdiev. 

Украина, напомним, прицельно [атаковала](https://t.me/rt_russian/281566) общежитие со студентами и учебный корпус колледжа.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",в старобельске где всу ночью совершили теракт с помощью бпла объявлена воздушная тревога об этом с места сообщает корр rt мурад газдиев украина напомним прицельно атаковала общежитие со студентами и учебный корпус колледжа подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T12:31:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","**Киев отвечает на свои поражения на поле боя террористическими действиями, заявил RT Родион Мирошник.**

«Они стремятся атаковать гражданское население беззащитное, не имеющее отношения к проведению военных действий», — подчеркнул посол по особым поручениям МИД.

Этим преднамеренным ударом Украина хотела попытаться повлиять на настроения внутри России — рядом с учебным заведением никаких военных целей не было, добавил Мирошник. 

В результате теракта ВСУ в Старобельске, по данным детского омбудсмена Марии Львовой-Беловой, [пострадали](https://t.me/rt_russian/281569) 39 детей. Ещё 18 детей могут находиться под завалами общежития колледжа.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",киев отвечает на свои поражения на поле боя террористическими действиями заявил rt родион мирошник они стремятся атаковать гражданское население беззащитное не имеющее отношения к проведению военных действий подчеркнул посол по особым поручениям мид этим преднамеренным ударом украина хотела попытаться повлиять на настроения внутри россии рядом с учебным заведением никаких военных целей не было добавил мирошник в результате теракта всу в старобельске по данным детского омбудсмена марии львовой беловой пострадали 39 детей ещё 18 детей могут находиться под завалами общежития колледжа подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T12:25:52+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","**Россия запросила экстренное заседание СБ ООН в связи с **[**терактом**](https://t.me/rt_russian/281536)** ВСУ в Старобельске. 
**
Об этом сообщили в постпредстве при ООН. 

Украина, напомним, прицельно атаковала общежитие со студентами и учебный корпус колледжа. 

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",россия запросила экстренное заседание сб оон в связи с терактом всу в старобельске об этом сообщили в постпредстве при оон украина напомним прицельно атаковала общежитие со студентами и учебный корпус колледжа подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T12:13:25+00:00,Происшествия,keyword_review,Происшествия,"**Киев действует с позиции террористической ячейки, которая спонсируется из-за рубежа, заявила RT Мария Захарова.**

«Объектом [выбираются](https://t.me/rt_russian/281566) при всём при том самые незащищённые категории — дети всех возрастов: буквально от малышей, дошкольников до подростков. 

Это абсолютно, я бы сказала, звериная логика, хотя, наверно, мало какой зверь ещё выберет именно детёнышей», — отреагировала @MariaVladimirovnaZakharova на теракт ВСУ в Старобельске.

Ранее Мария Львова-Белова сообщила, что в результате прицельного удара пострадали 39 детей. По информации Яны Лантратовой, [погибли](https://russian.rt.com/ussr/news/1634934-lantratova-pogibshie-starobelsk) четыре человека.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",киев действует с позиции террористической ячейки которая спонсируется из за рубежа заявила rt мария захарова объектом выбираются при всём при том самые незащищённые категории дети всех возрастов буквально от малышей дошкольников до подростков это абсолютно я бы сказала звериная логика хотя наверно мало какой зверь ещё выберет именно детёнышей отреагировала на теракт всу в старобельске ранее мария львова белова сообщила что в результате прицельного удара пострадали 39 детей по информации яны лантратовой погибли четыре человека подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T12:06:11+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**«Я убеждён, что это бунт народа, разных социальных слоёв, против неолиберальной модели».**

Экс-президент Боливии Эво Моралес в интервью RT — о происходящем в стране. 

Напомним, в 2025 году на президентских выборах там победил поддерживаемый США Родриго Пас. После этого в Боливии обострился кризис, начались массовые протесты и беспорядки.

«Экономический кризис, структурная перестройка сильно бьют по беднякам, по простым людям. В результате происходит восстание», — отметил Моралес.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",я убеждён что это бунт народа разных социальных слоёв против неолиберальной модели экс президент боливии эво моралес в интервью rt о происходящем в стране напомним в 2025 году на президентских выборах там победил поддерживаемый сша родриго пас после этого в боливии обострился кризис начались массовые протесты и беспорядки экономический кризис структурная перестройка сильно бьют по беднякам по простым людям в результате происходит восстание отметил моралес подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T11:55:30+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","**Украина совершила **[**теракт**](https://t.me/rt_russian/281566)** в Старобельске не самостоятельно — ей помог Запад.  **

Об этом заявил RT посол по особым поручениям МИД Родион Мирошник. Он подчеркнул, что для удара по учебному корпусу и общежитию колледжа использовалось оружие, закупленное на деньги ЕС:

«В любом случае использовались разведывательные данные, которые были предоставлены явно западными партнёрами Украины».

По последним данным Марии Львовой-Беловой, в результате теракта [пострадали](https://t.me/rt_russian/281569) 39 детей. Погибли четыре человека, сообщила ранее Яна Лантратова.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",украина совершила теракт в старобельске не самостоятельно ей помог запад об этом заявил rt посол по особым поручениям мид родион мирошник он подчеркнул что для удара по учебному корпусу и общежитию колледжа использовалось оружие закупленное на деньги ес в любом случае использовались разведывательные данные которые были предоставлены явно западными партнёрами украины по последним данным марии львовой беловой в результате теракта пострадали 39 детей погибли четыре человека сообщила ранее яна лантратова подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T11:40:24+00:00,Происшествия,keyword_review,Происшествия,"18 детей могут оставаться под завалами общежития колледжа в Старобельске, заявила Мария Львова-Белова.

Число детей, получивших ранения различной степени тяжести, выросло до 39, уточнила уполномоченный по правам ребёнка. 

ВСУ, напомним, прицельно [атаковали](https://t.me/rt_russian/281536) общежитие со студентами и другие здания в городе.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",18 детей могут оставаться под завалами общежития колледжа в старобельске заявила мария львова белова число детей получивших ранения различной степени тяжести выросло до 39 уточнила уполномоченный по правам ребёнка всу напомним прицельно атаковали общежитие со студентами и другие здания в городе подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T11:33:13+00:00,Экономика,keyword_review,Экономика,"**Ереван предлагал Самвелу Карапетяну сделку в обмен на отказ от поддержки Армянской апостольской церкви.**

Предприниматель заявил, что ему обещали якобы полностью прекратить уголовное преследование и не отбирать бизнес. Но он отказался.

Напомним, Карапетяна начали [преследовать](https://t.me/rt_russian/245331) после того, как он выступил в поддержку церкви. Сейчас армянские власти [продолжают давить ](https://t.me/rt_russian/281326)на него и его партию.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",ереван предлагал самвелу карапетяну сделку в обмен на отказ от поддержки армянской апостольской церкви предприниматель заявил что ему обещали якобы полностью прекратить уголовное преследование и не отбирать бизнес но он отказался напомним карапетяна начали преследовать после того как он выступил в поддержку церкви сейчас армянские власти продолжают давить него и его партию подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T11:27:43+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","65 украинских БПЛА уничтожено с 08:00 до 14:00 мск — Минобороны.  

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",65 украинских бпла уничтожено с 08 00 до 14 00 мск минобороны подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T11:27:42+00:00,Происшествия,keyword_review,Происшествия,"**ВСУ целенаправленно **[**били**](https://t.me/rt_russian/281550)** по педколледжу и его общежитию в Старобельске — атаковали в две волны.**

Об этом военкору RT Александру Яремчуку @yaremshooter рассказала Ольга, живущая рядом со зданием. У колледжа обрушилась крыша, выбиты окна и разрушены перекрытия. 

«Я побежала как раз к общежитию — такое ощущение, что было здание расколото на две половинки. Из окон кричали дети: «Помогите!» — говорит местная жительница.

По последним данным, [пострадали](https://t.me/rt_russian/281565) 36 детей. Ранее омбудсмен Яна Лантратова заявила, что погибли четыре человека.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",всу целенаправленно били по педколледжу и его общежитию в старобельске атаковали в две волны об этом военкору rt александру яремчуку рассказала ольга живущая рядом со зданием у колледжа обрушилась крыша выбиты окна и разрушены перекрытия я побежала как раз к общежитию такое ощущение что было здание расколото на две половинки из окон кричали дети помогите говорит местная жительница по последним данным пострадали 36 детей ранее омбудсмен яна лантратова заявила что погибли четыре человека подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T10:59:43+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","**36 детей пострадали в результате **[**теракта**](https://t.me/rt_russian/281542)** ВСУ в Старобельске. **

Об этом военкору RT Александру Яремчуку @yaremshooter сообщила уполномоченный по правам ребёнка в ЛНР Инна Швенк. По её данным, девять детей в больнице, трое в тяжёлом состоянии. 

Ранее омбудсмен Яна Лантратова заявила, что погибли четверо. В СК подчеркнули, что украинские БПЛА прицельно били по общежитию со студентами и по другим зданиям в городе.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",36 детей пострадали в результате теракта всу в старобельске об этом военкору rt александру яремчуку сообщила уполномоченный по правам ребёнка в лнр инна швенк по её данным девять детей в больнице трое в тяжёлом состоянии ранее омбудсмен яна лантратова заявила что погибли четверо в ск подчеркнули что украинские бпла прицельно били по общежитию со студентами и по другим зданиям в городе подписаться на rt тг зеркало max
rt_russian.csv,rt_russian,2026-05-22T10:54:38+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Порошенко создал тыловой батальон, в котором прятал около 40 своих подчинённых. В их числе охранники, водители и садовник.**

Об этом рассказал украинский военный, который служил в 206-м батальоне теробороны. По его словам, в обмен на такую услугу экс-президент Украины переводил деньги руководству подразделения.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",порошенко создал тыловой батальон в котором прятал около 40 своих подчинённых в их числе охранники водители и садовник об этом рассказал украинский военный который служил в 206 м батальоне теробороны по его словам в обмен на такую услугу экс президент украины переводил деньги руководству подразделения подписаться на rt тг зеркало max
